year,month,day,hour,minute,second,microsecond,latitude,longitude,magnitude,depth
2008,6,28,8,56,57,350000,-33.099,-16.037,5.2,10.0
2008,6,28,11,41,29,240000,-33.09,-15.989,4.8,10.0
2008,6,28,12,10,44,240000,-6.518,154.939,5.0,33.1
2008,6,28,12,54,46,360000,10.847,91.712,6.1,15.0
2008,6,28,13,25,6,190000,-5.674,130.888,4.8,35.0
2008,6,28,13,57,3,570000,10.727,91.707,4.9,10.0
2008,6,28,15,29,11,500000,10.902,91.925,5.4,20.0
2008,6,28,15,42,19,0,13.8,-93.28,5.1,25.0
2008,6,28,15,55,7,290000,10.677,91.673,4.8,10.0
2008,6,28,16,28,55,860000,14.332,-92.698,5.1,35.0
2008,6,28,23,29,2,310000,26.113,-44.821,5.0,10.0
2008,6,29,0,32,13,400000,11.003,91.728,5.0,24.1
2008,6,29,1,44,1,70000,-17.284,174.81,4.9,35.0
2008,6,29,4,14,37,10000,10.75,91.64,5.2,23.0
2008,6,29,7,23,54,460000,-3.691,100.802,4.8,32.5
2008,6,29,8,41,59,340000,35.711,88.343,5.0,10.0
2008,6,29,9,42,19,520000,14.178,-92.718,5.5,6.0
2008,6,29,12,47,26,620000,35.658,88.307,5.5,10.0
2008,6,29,14,32,48,0,-42.25,-89.25,4.9,10.0
2008,6,29,16,53,20,0,13.92,-93.38,5.1,16.0
2008,6,29,17,2,18,880000,51.924,-169.924,5.4,25.9
2008,6,29,19,33,40,930000,44.247,-129.25,5.4,10.0
2008,6,29,19,55,22,530000,2.339,97.039,4.8,35.0
2008,6,29,22,54,1,10000,28.998,142.292,4.8,36.1
2008,6,30,4,5,59,420000,-38.396,-93.252,5.2,10.0
2008,6,30,6,17,43,20000,-58.227,-22.099,7.0,8.0
2008,6,30,11,49,22,0,14.47,-93.06,5.0,31.0
2008,6,30,17,18,14,990000,-58.146,-21.697,5.1,32.8
2008,6,30,18,50,6,660000,-9.177,157.99,4.8,35.0
2008,7,1,0,17,33,230000,-10.368,-75.512,5.4,32.7
2008,7,1,0,48,0,610000,-58.318,-22.183,5.3,35.0
2008,7,1,1,54,41,380000,-58.121,-21.882,5.6,10.0
2008,7,1,4,4,54,740000,-58.134,-21.976,4.8,29.6
2008,7,1,10,38,9,270000,-33.075,-16.007,5.0,10.0
2008,7,1,15,50,32,460000,52.399,-168.288,5.0,31.1
2008,7,2,0,8,31,380000,12.451,-44.202,5.0,10.0
2008,7,2,3,42,54,500000,12.537,-44.542,4.8,10.0
2008,7,2,3,54,49,590000,1.314,126.614,4.9,35.0
2008,7,2,14,55,10,160000,1.113,97.079,4.9,21.7
2008,7,2,20,22,56,720000,35.777,88.36,5.2,10.0
2008,7,2,22,25,48,350000,-2.095,138.813,4.9,27.8
2008,7,3,6,34,53,700000,10.281,-60.442,5.8,33.9
2008,7,3,9,10,28,340000,-23.966,69.596,5.1,10.0
2008,7,3,23,10,2,0,35.5,58.8,5.2,10.0
2008,7,4,4,55,5,310000,75.398,133.948,5.0,10.0
2008,7,4,10,18,2,660000,-3.505,145.379,5.1,35.0
2008,7,5,16,34,28,30000,-36.276,52.444,4.8,10.0
2008,7,5,18,50,13,580000,31.529,104.185,4.8,9.5
2008,7,6,1,0,8,830000,45.354,151.044,5.7,22.0
2008,7,6,6,15,36,240000,45.801,153.94,4.8,10.0
2008,7,6,9,8,21,290000,45.387,150.965,5.7,17.0
2008,7,6,9,50,47,170000,45.292,151.007,4.9,10.0
2008,7,6,12,1,31,730000,15.286,122.423,5.4,26.4
2008,7,6,12,11,17,90000,15.313,122.668,4.8,35.0
2008,7,6,12,37,39,730000,15.309,122.71,4.9,35.0
2008,7,6,12,46,55,990000,15.254,122.491,5.0,26.6
2008,7,6,15,0,31,470000,45.294,150.936,4.8,32.5
2008,7,6,23,15,14,630000,-25.48,69.986,4.9,10.0
2008,7,7,7,46,5,170000,-58.09,147.77,5.0,10.0
2008,7,7,7,48,16,410000,-33.412,-177.776,4.8,39.0
2008,7,7,9,58,52,390000,10.742,91.695,5.0,10.0
2008,7,7,21,39,25,990000,-58.065,-22.148,5.0,10.0
2008,7,8,1,41,53,290000,15.329,122.491,5.1,17.7
2008,7,8,12,8,39,700000,-30.879,-71.642,4.8,27.3
2008,7,8,12,12,58,810000,31.457,103.948,4.8,10.0
2008,7,8,18,23,0,480000,-60.069,-18.713,5.1,10.0
2008,7,9,4,17,47,100000,-60.445,-45.47,5.1,10.0
2008,7,9,8,24,16,770000,-20.919,168.769,5.4,39.0
2008,7,9,14,17,16,610000,-36.116,-101.369,4.9,10.0
2008,7,10,6,29,49,930000,0.938,125.962,5.1,35.0
2008,7,10,17,32,29,250000,6.497,124.631,5.1,39.5
2008,7,11,2,3,47,520000,35.397,69.583,4.8,31.5
2008,7,11,3,7,49,870000,25.106,122.273,4.8,30.9
2008,7,11,6,51,38,220000,-9.517,107.619,5.3,15.6
2008,7,11,9,28,17,830000,-11.598,-14.486,5.0,10.0
2008,7,11,9,58,49,930000,-2.943,147.821,5.7,23.7
2008,7,11,21,35,6,450000,21.023,121.132,5.5,6.0
2008,7,11,21,45,10,900000,21.07,121.138,5.0,10.0
2008,7,12,0,1,22,730000,51.36,-176.277,5.3,20.9
2008,7,12,15,46,2,310000,43.294,-126.445,5.0,10.0
2008,7,13,12,2,17,520000,-18.088,168.138,5.0,35.0
2008,7,13,14,58,33,10000,21.014,121.149,6.2,14.0
2008,7,14,4,44,51,640000,2.177,96.518,5.6,24.0
2008,7,14,8,17,12,210000,2.122,96.471,4.9,27.9
2008,7,15,3,35,15,30000,-21.238,168.009,4.8,39.2
2008,7,15,5,7,11,900000,-47.366,-12.17,5.7,10.0
2008,7,15,6,47,38,690000,86.816,62.149,4.9,10.0
2008,7,15,9,26,22,220000,31.562,104.116,5.0,10.0
2008,7,15,10,53,38,980000,0.705,-25.872,4.8,10.0
2008,7,15,13,0,9,470000,21.138,121.165,4.8,12.6
2008,7,15,19,17,42,790000,-22.54,-70.226,4.9,25.0
2008,7,16,7,24,23,470000,-59.345,-17.996,5.0,10.0
2008,7,16,8,11,4,0,-16.599,-172.963,5.7,10.0
2008,7,16,10,36,49,790000,8.286,-102.874,5.4,10.0
2008,7,16,12,48,41,240000,-28.22,-175.738,5.1,10.0
2008,7,16,13,2,22,500000,45.294,151.027,4.9,37.7
2008,7,16,13,42,16,590000,8.439,-102.892,5.1,10.0
2008,7,16,15,49,12,0,8.75,-102.75,4.9,10.0
2008,7,16,17,23,43,150000,16.834,148.102,5.0,10.0
2008,7,16,22,31,28,380000,-54.922,-127.505,5.1,10.0
2008,7,16,22,58,20,90000,33.171,92.079,5.3,20.3
2008,7,17,1,11,30,750000,42.389,-30.516,4.8,10.0
2008,7,17,9,48,45,950000,-18.407,-173.279,4.9,21.5
2008,7,17,16,40,42,580000,31.643,104.197,5.1,16.0
2008,7,17,18,21,38,690000,44.331,-129.482,5.0,10.0
2008,7,17,22,36,18,780000,44.367,-129.356,5.5,10.0
2008,7,17,22,37,4,210000,43.937,-129.418,5.1,10.0
2008,7,17,22,39,39,280000,44.413,-129.46,4.8,10.0
2008,7,17,22,42,59,360000,44.37,-129.752,5.2,10.0
2008,7,17,22,51,55,320000,44.371,-129.417,5.7,10.0
2008,7,18,2,25,1,210000,43.428,147.702,4.8,36.5
2008,7,18,12,47,5,330000,37.74,87.093,4.9,10.0
2008,7,18,13,56,15,110000,43.459,147.794,4.9,1.2
2008,7,19,1,0,22,940000,44.33,-129.304,5.0,10.0
2008,7,19,2,39,28,700000,37.552,142.214,7.0,22.0
2008,7,19,2,47,29,440000,37.562,142.402,5.3,31.4
2008,7,19,6,3,20,190000,24.046,142.994,4.8,35.0
2008,7,19,9,27,1,460000,-11.041,164.493,6.6,11.0
2008,7,19,9,34,26,810000,-11.043,164.531,5.5,10.0
2008,7,19,10,35,38,930000,-11.239,164.597,5.0,10.0
2008,7,19,10,49,0,760000,-10.221,-75.399,4.8,23.5
2008,7,19,11,1,17,710000,-11.066,164.616,6.2,10.0
2008,7,19,11,15,24,160000,-11.033,164.562,5.2,10.0
2008,7,19,11,45,40,840000,-10.985,164.624,5.2,10.0
2008,7,19,23,19,58,460000,-0.444,96.953,5.2,35.0
2008,7,20,8,21,42,170000,4.867,62.088,5.3,10.0
2008,7,20,21,13,36,340000,-3.792,150.896,5.5,10.0
2008,7,21,9,1,4,640000,37.816,142.559,5.0,10.0
2008,7,21,11,30,29,280000,37.186,142.051,6.0,22.0
2008,7,21,11,37,56,830000,-5.366,153.062,4.9,26.6
2008,7,21,13,6,50,970000,21.221,121.151,4.8,3.4
2008,7,21,15,47,51,770000,-11.048,164.586,5.1,10.0
2008,7,21,18,37,51,320000,-10.823,164.492,4.9,34.1
2008,7,22,8,46,47,850000,37.728,142.31,5.4,10.0
2008,7,22,12,27,55,270000,1.287,97.272,4.9,35.0
2008,7,22,18,51,41,790000,-16.659,-177.315,5.0,35.0
2008,7,22,21,19,44,770000,10.786,91.749,4.8,36.1
2008,7,22,22,46,15,750000,-15.131,-173.028,5.4,10.0
2008,7,23,3,59,28,0,-55.75,-125.25,5.0,10.0
2008,7,23,8,12,40,810000,-67.139,112.225,5.3,10.0
2008,7,23,12,55,4,0,-14.75,-176.75,5.0,10.0
2008,7,23,13,24,17,220000,-15.39,-177.065,5.0,10.0
2008,7,23,13,53,55,830000,-15.316,-177.089,5.0,10.0
2008,7,23,18,2,13,420000,1.309,120.865,4.9,24.5
2008,7,23,19,54,44,160000,32.752,105.498,5.5,4.0
2008,7,23,23,4,35,880000,21.271,121.147,4.9,10.0
2008,7,24,1,43,16,140000,50.967,157.584,6.2,27.0
2008,7,24,5,30,11,380000,32.779,105.487,4.8,10.0
2008,7,24,5,59,43,310000,-5.581,130.856,4.8,35.0
2008,7,24,7,9,30,90000,32.747,105.542,5.7,10.0
2008,7,24,17,19,52,130000,35.641,-0.976,4.9,22.0
2008,7,24,18,38,20,350000,-6.599,102.712,4.8,16.7
2008,7,25,0,29,22,970000,51.279,178.982,5.9,21.0
2008,7,25,12,13,7,830000,-28.18,-70.981,5.1,23.3
2008,7,25,16,26,32,580000,-59.68,-30.211,5.1,35.0
2008,7,25,20,11,7,500000,-5.808,146.658,5.5,39.1
2008,7,26,3,34,10,890000,-32.366,-177.833,4.9,37.2
2008,7,26,5,35,33,750000,11.611,91.659,5.1,11.6
2008,7,26,18,51,50,970000,24.788,90.536,4.8,17.5
2008,7,26,19,27,43,460000,-30.492,-177.63,4.8,22.2
2008,7,27,0,2,50,70000,19.184,119.666,5.2,23.4
2008,7,27,1,18,1,30000,-23.403,-115.205,5.0,10.0
2008,7,27,21,15,42,400000,-0.253,-18.287,5.9,17.0
2008,7,28,13,6,40,950000,51.349,-179.043,5.1,35.0
2008,7,28,21,37,32,570000,-10.606,163.162,5.9,10.0
2008,7,28,21,40,47,360000,-10.578,163.103,6.0,10.0
2008,7,29,18,42,15,670000,33.9485,-117.7663333,5.44,15.503
2008,7,29,18,54,35,190000,-2.67,152.659,5.3,10.0
2008,7,29,20,56,22,350000,-54.727,-118.783,5.8,10.0
2008,7,29,22,45,58,680000,-10.667,166.307,4.8,10.0
2008,7,30,5,2,56,0,38.02,20.12,5.0,9.0
2008,7,30,19,6,57,350000,-10.676,163.438,5.1,38.0
2008,7,31,7,26,2,810000,-10.698,163.61,4.9,35.0
2008,7,31,8,7,41,830000,-10.488,163.505,5.2,35.0
2008,8,1,1,29,30,580000,41.56,71.416,4.8,24.8
2008,8,1,8,32,43,650000,32.033,104.722,5.7,11.0
2008,8,1,18,12,19,570000,32.44,105.224,4.9,22.4
2008,8,1,18,55,47,220000,23.99,121.699,4.9,17.7
2008,8,2,3,10,4,920000,-33.321,-178.368,5.0,24.9
2008,8,2,5,37,37,370000,-48.931,121.458,4.8,10.0
2008,8,2,15,34,22,760000,-16.314,178.163,5.5,10.0
2008,8,3,0,39,16,860000,39.608,23.849,5.3,10.0
2008,8,3,10,41,49,460000,-19.042,-173.753,4.9,35.0
2008,8,4,3,26,50,440000,-8.201,120.305,5.1,39.9
2008,8,4,6,52,29,610000,-60.543,-26.692,4.9,10.0
2008,8,4,10,25,58,40000,27.081,126.166,5.3,25.4
2008,8,4,19,38,25,300000,34.098,26.576,5.3,30.5
2008,8,5,1,0,46,600000,26.985,126.484,5.2,16.4
2008,8,5,4,21,13,440000,-33.637,-178.524,4.8,35.0
2008,8,5,9,49,17,260000,32.756,105.494,6.0,6.0
2008,8,5,10,8,11,950000,13.865,93.581,5.2,35.0
2008,8,5,21,58,49,620000,10.821,91.693,4.8,10.0
2008,8,5,21,59,44,190000,33.118,91.969,5.0,10.0
2008,8,5,23,5,27,930000,-27.339,-176.319,5.2,35.6
2008,8,5,23,55,8,100000,32.774,105.53,4.8,10.0
2008,8,6,1,1,52,210000,83.528,114.283,4.9,10.0
2008,8,6,2,18,37,390000,-54.186,-133.402,5.0,10.0
2008,8,6,8,38,32,610000,-8.914,157.846,5.2,10.0
2008,8,6,14,45,35,240000,-58.674,-25.112,5.0,2.0
2008,8,6,22,41,3,740000,-8.131,117.665,5.9,30.7
2008,8,7,0,5,56,220000,-10.726,161.019,5.2,37.1
2008,8,7,2,18,13,830000,26.64,-111.0,5.5,10.0
2008,8,7,3,46,22,710000,-8.166,117.809,5.0,32.6
2008,8,7,7,27,42,390000,53.486,-167.47,5.2,32.1
2008,8,7,8,15,34,790000,32.138,104.636,4.9,10.0
2008,8,7,10,12,2,960000,52.268,-175.734,5.0,10.0
2008,8,7,12,49,33,120000,52.281,-175.811,5.0,14.9
2008,8,7,18,30,3,70000,52.19,-175.651,5.8,12.0
2008,8,7,18,35,30,430000,5.298,92.819,4.9,35.0
2008,8,7,22,58,33,60000,-9.139,-109.518,5.6,10.0
2008,8,8,2,25,9,260000,-31.294,-177.118,4.9,10.0
2008,8,8,6,37,41,910000,-3.942,101.076,5.8,23.0
2008,8,8,7,32,53,390000,-3.907,100.993,5.3,36.3
2008,8,8,7,57,42,650000,-4.556,102.699,4.9,35.0
2008,8,8,14,43,48,310000,-25.406,70.085,5.3,10.0
2008,8,8,14,49,53,140000,-25.356,69.948,4.9,10.0
2008,8,8,15,53,9,940000,41.171,142.189,5.4,39.0
2008,8,8,21,48,57,720000,31.812,83.934,4.8,10.0
2008,8,9,0,1,58,980000,-8.17,117.721,4.8,38.8
2008,8,9,6,1,48,510000,-60.648,153.771,6.5,10.0
2008,8,9,11,54,19,710000,26.486,128.522,5.2,24.6
2008,8,9,16,36,38,170000,-60.693,153.826,6.3,10.0
2008,8,10,8,20,33,420000,11.055,91.814,6.2,20.0
2008,8,10,9,27,57,410000,11.025,91.757,5.3,29.5
2008,8,10,11,53,52,0,-60.5,153.5,5.1,10.0
2008,8,10,12,21,11,800000,10.947,91.711,5.7,13.0
2008,8,10,13,1,31,580000,10.985,91.79,5.3,10.0
2008,8,10,17,57,23,900000,33.157,92.048,4.8,14.1
2008,8,10,22,53,55,590000,32.257,91.931,4.9,10.0
2008,8,11,0,9,36,860000,53.684,-163.563,5.3,23.0
2008,8,11,5,23,29,90000,-19.988,66.503,4.9,10.0
2008,8,11,7,19,26,400000,10.514,-64.171,5.2,13.1
2008,8,11,16,27,28,270000,-3.091,147.357,5.1,35.0
2008,8,11,18,32,27,260000,2.586,66.249,4.8,10.0
2008,8,11,23,38,38,310000,-1.02,-21.843,6.0,13.0
2008,8,12,0,49,3,620000,-0.99,-22.05,5.3,10.0
2008,8,12,5,25,57,690000,-11.432,166.23,5.9,38.0
2008,8,12,21,3,21,440000,31.868,104.227,5.0,10.0
2008,8,13,0,27,36,720000,-56.283,147.016,5.0,10.0
2008,8,13,1,32,45,670000,-13.382,-111.281,5.7,10.0
2008,8,13,8,35,2,10000,83.641,115.245,5.4,10.0
2008,8,13,10,31,52,30000,-8.458,121.545,4.8,35.0
2008,8,13,16,24,37,470000,-54.64,143.902,5.3,10.0
2008,8,13,18,30,57,270000,83.55,114.516,5.7,10.0
2008,8,13,22,0,12,220000,83.542,114.911,4.8,10.0
2008,8,14,10,37,47,520000,83.085,115.06,5.1,10.0
2008,8,14,12,42,31,580000,-16.042,-176.941,5.0,8.8
2008,8,14,17,16,20,210000,8.076,-38.012,5.0,10.0
2008,8,14,22,55,47,230000,7.292,-82.726,5.5,6.0
2008,8,15,0,49,43,700000,0.459,-25.243,5.0,10.0
2008,8,15,2,36,54,710000,-7.56,154.75,5.2,10.4
2008,8,15,3,37,32,710000,83.613,114.56,4.8,10.0
2008,8,15,3,38,17,450000,-58.326,-22.873,5.2,10.0
2008,8,15,10,25,16,530000,12.897,124.319,6.0,10.0
2008,8,15,15,52,50,770000,82.085,-17.473,4.8,10.0
2008,8,15,16,18,24,0,-41.75,84.75,5.0,10.0
2008,8,16,4,1,8,600000,52.272,98.207,5.7,12.1
2008,8,16,4,6,41,950000,52.238,98.288,5.0,10.0
2008,8,16,7,25,56,930000,5.717,61.212,5.4,10.0
2008,8,16,8,20,21,0,5.711,61.333,5.2,10.0
2008,8,16,8,26,23,990000,5.519,61.303,5.1,10.0
2008,8,17,15,39,8,390000,-52.873,-4.453,5.6,10.0
2008,8,17,20,46,45,630000,12.973,124.299,5.4,10.0
2008,8,17,21,28,38,30000,-34.814,-108.286,5.2,10.0
2008,8,17,22,27,3,90000,-35.643,-104.868,4.9,10.0
2008,8,18,1,46,32,490000,47.264,153.93,5.1,35.0
2008,8,18,2,21,19,70000,52.146,-170.6,5.2,30.7
2008,8,18,9,16,21,160000,-10.656,164.586,5.0,10.0
2008,8,18,14,11,5,620000,33.628,91.92,5.3,10.0
2008,8,19,1,26,23,280000,-8.035,-13.368,4.9,10.0
2008,8,19,4,34,23,900000,-3.478,135.491,4.8,26.5
2008,8,19,8,33,55,250000,-8.201,-13.449,5.5,10.0
2008,8,19,10,58,0,200000,-28.545,-112.842,5.7,9.0
2008,8,19,13,37,28,190000,-14.915,-173.246,5.7,10.0
2008,8,19,16,30,13,210000,-15.087,-173.476,6.1,8.0
2008,8,20,6,20,57,200000,9.033,-84.081,5.3,20.2
2008,8,20,9,37,29,980000,14.906,119.995,5.1,35.0
2008,8,20,13,18,5,210000,12.95,124.319,5.3,35.5
2008,8,21,6,53,7,990000,23.853,122.602,5.0,6.6
2008,8,21,8,33,23,830000,-15.29,-173.202,5.1,10.0
2008,8,21,12,20,58,770000,24.862,97.82,4.9,37.3
2008,8,21,12,24,30,930000,25.039,97.697,6.0,10.0
2008,8,21,19,9,49,520000,-58.569,-25.126,5.0,26.0
2008,8,21,22,51,42,170000,5.237,-82.684,5.2,10.0
2008,8,22,2,24,0,0,-62.84,-158.207,5.2,10.0
2008,8,22,7,21,22,600000,-5.627,103.043,5.2,18.3
2008,8,22,7,47,39,580000,-17.769,65.394,6.0,6.0
2008,8,22,9,48,34,470000,6.591,144.568,5.0,10.0
2008,8,22,13,17,59,140000,2.507,96.342,4.8,36.2
2008,8,22,17,38,59,920000,-58.602,-25.046,5.3,7.6
2008,8,23,3,48,49,630000,51.023,-179.858,4.9,13.9
2008,8,23,7,45,18,530000,44.399,-28.185,5.0,10.0
2008,8,23,9,30,3,650000,-41.09,-86.141,5.2,10.0
2008,8,23,15,48,22,570000,-16.486,-173.785,4.8,10.9
2008,8,24,1,0,57,110000,-15.35,-176.026,5.1,35.0
2008,8,24,7,35,10,860000,8.15,59.039,5.0,10.0
2008,8,24,18,8,0,840000,-16.783,66.916,4.9,10.0
2008,8,25,2,43,6,360000,10.307,125.252,5.8,27.0
2008,8,25,3,19,5,50000,8.084,59.086,4.8,10.0
2008,8,25,11,25,19,310000,-39.715,176.851,5.5,31.8
2008,8,25,13,21,58,820000,30.901,83.52,6.7,12.0
2008,8,25,13,29,22,720000,30.712,83.377,5.0,10.0
2008,8,25,13,39,38,370000,30.797,83.38,5.2,10.0
2008,8,25,14,16,2,580000,30.831,83.523,5.2,10.0
2008,8,25,16,47,22,740000,-42.672,-83.541,5.0,10.0
2008,8,25,19,13,52,500000,30.634,83.285,5.1,10.0
2008,8,25,20,40,45,90000,30.928,83.473,5.0,21.4
2008,8,25,22,24,56,850000,49.022,-128.493,5.1,10.0
2008,8,26,1,56,28,810000,-3.245,147.936,5.0,35.0
2008,8,26,2,28,24,800000,-52.509,12.386,5.2,10.0
2008,8,26,3,7,29,500000,-6.338,104.469,5.7,21.7
2008,8,26,7,46,56,0,31.653,91.406,4.9,13.1
2008,8,26,8,7,8,530000,-52.533,26.417,4.9,10.0
2008,8,26,23,54,23,770000,30.659,83.284,5.0,10.0
2008,8,27,1,35,32,150000,51.607,104.158,6.3,16.0
2008,8,27,1,41,31,570000,51.599,103.908,4.9,10.0
2008,8,27,6,46,19,480000,-10.751,41.469,5.7,10.0
2008,8,27,13,44,40,640000,9.996,127.185,4.8,35.0
2008,8,27,19,59,22,570000,50.19,-129.811,5.0,10.0
2008,8,27,20,17,35,100000,50.228,-130.035,5.4,10.0
2008,8,27,21,52,35,140000,50.146,-129.524,4.8,10.0
2008,8,27,21,52,38,110000,32.308,47.35,5.8,10.0
2008,8,27,22,12,38,470000,50.082,-129.59,5.1,10.0
2008,8,28,1,15,15,400000,50.136,-129.667,5.0,10.0
2008,8,28,1,58,35,110000,50.147,-129.596,5.0,10.0
2008,8,28,4,47,53,470000,50.127,-129.699,4.8,10.0
2008,8,28,9,20,30,510000,50.147,-129.679,5.0,10.0
2008,8,28,12,37,35,70000,50.165,-129.628,5.9,12.0
2008,8,28,15,22,18,940000,-0.134,-17.626,5.2,10.0
2008,8,28,15,22,23,200000,-0.252,-17.358,6.3,12.0
2008,8,28,19,17,36,630000,-22.538,-175.03,5.1,10.0
2008,8,28,23,41,42,400000,-56.276,-30.62,5.2,10.0
2008,8,28,23,56,48,0,-11.113,162.056,5.1,23.3
2008,8,29,9,43,15,140000,30.734,83.386,4.9,10.0
2008,8,30,0,43,15,210000,3.696,63.449,4.8,10.0
2008,8,30,7,45,8,700000,11.053,91.673,4.8,10.0
2008,8,30,8,30,53,10000,26.241,101.889,6.0,11.0
2008,8,30,12,46,47,840000,42.733,83.899,5.3,10.0
2008,8,30,14,42,28,10000,-20.41,67.172,5.2,6.2
2008,8,30,21,31,12,930000,30.755,83.44,5.0,10.0
2008,8,31,0,29,37,240000,12.965,124.386,4.8,35.2
2008,8,31,1,15,25,220000,-61.233,-67.738,5.5,10.0
2008,8,31,8,31,10,700000,26.232,101.97,5.6,10.0
2008,8,31,20,58,31,340000,-24.463,-116.094,5.0,10.0
2008,9,1,0,37,39,50000,-18.579,65.541,5.1,10.0
2008,9,1,4,24,30,490000,37.328,68.928,5.4,1.6
2008,9,1,7,6,16,720000,-15.261,-176.413,5.7,10.0
2008,9,1,8,28,19,850000,-18.614,65.376,5.0,10.0
2008,9,1,10,31,49,330000,-15.638,-175.236,5.0,10.0
2008,9,2,0,6,49,380000,-4.477,101.464,5.0,24.0
2008,9,2,2,16,58,330000,49.165,-28.311,4.9,10.0
2008,9,2,9,0,3,200000,0.489,98.089,5.1,35.0
2008,9,2,14,14,56,950000,8.723,58.398,4.9,10.0
2008,9,2,17,21,0,270000,2.953,-75.983,4.9,23.1
2008,9,2,17,59,0,630000,-6.522,147.237,4.8,13.8
2008,9,2,20,0,50,820000,38.724,45.794,5.0,3.0
2008,9,2,20,1,3,630000,-15.414,-173.336,5.3,10.0
2008,9,3,2,22,47,0,37.507,38.503,5.0,5.7
2008,9,3,6,27,25,470000,24.869,97.78,5.0,10.0
2008,9,3,8,7,5,720000,-3.691,100.02,4.8,35.0
2008,9,3,9,52,47,880000,59.905,-29.853,5.2,10.0
2008,9,3,22,34,39,780000,1.309,97.153,4.8,25.5
2008,9,3,22,43,13,0,32.3,47.2,5.1,8.0
2008,9,4,12,53,11,290000,30.279,80.349,5.0,10.0
2008,9,4,16,9,51,350000,-31.555,-177.806,5.8,26.1
2008,9,4,18,47,55,330000,30.098,-42.591,5.4,10.0
2008,9,4,21,39,29,30000,13.69,-91.286,5.2,34.7
2008,9,5,19,7,38,290000,-1.171,-13.955,5.8,10.0
2008,9,5,20,41,35,630000,-34.261,-14.547,5.1,10.0
2008,9,6,1,10,20,670000,49.791,-130.113,5.2,10.0
2008,9,6,11,25,57,830000,49.869,-130.084,5.0,10.0
2008,9,6,17,37,41,520000,-35.597,-103.963,5.1,10.0
2008,9,6,23,2,2,670000,-7.311,130.872,4.8,35.0
2008,9,7,2,5,33,690000,-23.71,69.493,5.4,10.0
2008,9,7,2,39,10,690000,-23.719,69.558,5.0,10.0
2008,9,7,14,7,5,740000,-54.192,-56.013,4.9,37.8
2008,9,8,3,3,15,930000,-19.964,169.108,6.2,36.0
2008,9,8,22,6,25,400000,-22.449,-12.49,4.8,10.0
2008,9,9,3,7,27,500000,-3.935,103.058,5.2,25.2
2008,9,9,12,22,49,70000,-9.272,158.261,5.9,12.0
2008,9,10,0,18,53,380000,2.452,96.292,5.0,39.7
2008,9,10,1,14,31,880000,30.783,83.591,5.3,10.0
2008,9,10,1,16,46,720000,30.759,83.427,4.8,10.0
2008,9,10,1,28,6,90000,30.795,83.397,5.4,7.3
2008,9,10,4,2,27,450000,2.418,96.296,4.8,37.3
2008,9,10,11,0,34,90000,26.743,55.828,6.1,12.0
2008,9,10,11,8,43,800000,26.93,55.73,5.0,10.9
2008,9,10,11,33,12,300000,26.92,55.71,4.8,9.6
2008,9,10,11,55,35,120000,25.118,122.289,4.9,17.1
2008,9,10,13,8,14,690000,8.093,-38.705,6.6,9.0
2008,9,10,16,12,4,50000,-20.262,-69.224,5.7,37.7
2008,9,11,0,20,50,920000,41.892,143.754,6.8,25.0
2008,9,11,0,32,48,360000,41.753,143.882,5.3,35.3
2008,9,11,1,8,10,130000,41.678,144.079,5.0,29.6
2008,9,11,1,11,43,0,27.01,55.763,4.9,14.2
2008,9,11,2,16,9,900000,26.929,55.635,5.2,7.9
2008,9,11,2,53,45,600000,32.375,105.269,4.9,10.0
2008,9,11,4,0,59,560000,41.794,144.132,4.8,23.9
2008,9,11,14,45,55,950000,-22.881,170.392,5.0,30.5
2008,9,11,17,39,1,50000,32.911,105.629,5.1,10.0
2008,9,11,23,13,35,600000,47.921,-128.438,5.1,10.0
2008,9,11,23,26,19,340000,47.24,-129.14,5.2,10.0
2008,9,12,23,7,50,560000,56.312,164.07,5.9,12.0
2008,9,12,23,49,53,40000,56.246,164.302,5.4,10.0
2008,9,13,7,32,14,330000,-21.227,167.933,5.1,35.0
2008,9,13,7,58,2,730000,-2.339,138.97,5.0,38.6
2008,9,13,15,45,26,130000,-48.711,-113.195,5.2,10.0
2008,9,14,0,0,9,70000,-8.728,126.855,5.6,22.0
2008,9,14,2,38,6,750000,6.842,125.966,4.8,35.0
2008,9,15,1,6,59,200000,-2.995,128.269,4.9,27.9
2008,9,15,5,41,46,90000,51.397,-178.347,5.2,31.3
2008,9,15,6,30,59,760000,18.346,-106.154,4.9,35.0
2008,9,15,7,53,1,640000,41.715,144.069,4.9,29.9
2008,9,15,15,50,51,510000,-4.979,30.149,5.2,10.0
2008,9,16,1,12,52,750000,-2.454,127.926,5.3,35.0
2008,9,16,1,20,0,550000,13.494,92.724,4.9,10.0
2008,9,16,7,28,25,20000,0.902,-28.998,5.8,10.0
2008,9,16,9,46,54,160000,-16.637,-172.739,5.3,10.0
2008,9,16,11,15,41,270000,-8.779,126.844,5.7,35.0
2008,9,16,21,47,14,540000,17.438,73.915,5.0,10.0
2008,9,16,22,5,38,480000,-10.333,120.217,4.8,37.0
2008,9,17,5,4,47,10000,2.236,96.265,4.8,35.0
2008,9,17,5,43,50,270000,2.68,126.729,4.8,10.0
2008,9,17,12,8,12,0,40.01,39.979,4.8,5.4
2008,9,17,13,20,59,400000,-3.488,145.495,4.8,35.0
2008,9,17,17,43,49,0,27.0,56.2,5.2,4.0
